Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT Approuvés","Postes Approuvés"
Québec,"   Bas salaire","9375-6369 Québec Inc.","DOLLARD-DES-ORMEAUX, QC H9A 3J8",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9375-8241 Quebec Inc.","Montreal, QC H2J 2J2",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9376-0544 Québec inc (Résidence Kennedy)","Lévis, QC G6C 1A8","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Corporation,1,3
Québec,"   Bas salaire","9376-3555 Québec inc.","Québec, QC G1P 4B2","6341-Coiffeurs et barbiers",Inconnu,1,1
Québec,"   Bas salaire","9377-3935 Québec inc","Lévis, QC G6V 4T9","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,4
Québec,"   Bas salaire","9378-5871 Québec Inc.","Ascot Corner, QC J0B 1A0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,2,5
Québec,"   Bas salaire","9378-6374 QUEBEC INC","Beloeil, QC J3G 4J2",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9378-6499 Québec inc.","DRUMMONDVILLE, QC J2B 5L8",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9378-6499 Québec inc.","DRUMMONDVILLE, QC J2B 5L8",6611-Caissiers,Inconnu,1,1
Québec,"   Bas salaire","9378-8602 qc inc","Montréal, QC H8T 3P2","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,4
Québec,"   Bas salaire","9381 3673 Québec inc.","Laval, QC H7S 2M5",6332-Boulangers-pâtissiers,Inconnu,1,1
Québec,"   Bas salaire","9381-6437 Québec Inc.","Québec, QC G1M 2A1","6315-Surveillants des services de nettoyage",Corporation,1,1
Québec,"   Bas salaire","9381-6437 Québec Inc.","Québec, QC G1M 2A1","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,2
Québec,"   Bas salaire","9382-1668 Quebec Inc","Greenfield Park, QC J4V 2H9",6332-Boulangers-pâtissiers,Inconnu,1,1
Québec,"   Bas salaire","9383-2293 Québec inc.","saint-jerome, QC J7Z 1X9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,5
Québec,"   Bas salaire","9383-2491 QUEBEC INC","Dollard-Des-Ormeaux, QC H9B 1Z8",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9383-4471 Quebec Inc.","Montreal, QC H4G 1W7",6321-Chefs,Inconnu,1,1
Québec,"   Bas salaire","9384-0452 Québec Inc.","Québec, QC G1Y 3S9","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Coopérative,1,2
Québec,"   Bas salaire","9384-7937 Québec inc.","Lévis, QC G6Y 9E2",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9385-3497 Québec inc.","Brossard, QC H8P 1N4",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9385-3497 Québec inc.","Brossard, QC H8P 1N4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"   Bas salaire","9386-0062 Québec inc.","Lévis, QC G6W 7X7","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,2
Québec,"   Bas salaire","9388-6554 QUÉBEC INC","JONQUIÈRE, QC G7X 3A4",6322-Cuisiniers,Inconnu,1,2
Québec,"   Bas salaire","9390-2013 Québec Inc.","Saguenay, QC G7H 2A2",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9391-4224 Québec inc.","Saint-Hyacinthe, QC J2S 8B8","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"   Bas salaire","9392-9560 Québec Inc.","Lac Brome, QC J0E 1V0",6322-Cuisiniers,Inconnu,1,2
Québec,"   Bas salaire","9394-9287 quebec inc","ST-AIMÉ, QC J0G 1K0","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,12
Québec,"   Bas salaire","9397-3535 Québec Inc.","Laval, QC H7T 2J2",6332-Boulangers-pâtissiers,Corporation,1,1
Québec,"   Bas salaire","9402-0898 QUEBEC INC","STE CATHERINE, QC J5C 1X5","7514-Chauffeurs-livreurs - services de livraison et de messagerie",Inconnu,1,2
Québec,"   Bas salaire","9402-2043 Québec inc.","Québec, QC G1N 2B2","6315-Surveillants des services de nettoyage",Inconnu,1,1
Québec,"   Bas salaire","9402-6796 Québec Inc.","Vaudreuil, QC J7V 9J5","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,1
Québec,"   Bas salaire","9402-9360 Québec inc.","Longueuil, QC J4J 2N7","6732-Nettoyeurs spécialisés",Inconnu,1,1
Québec,"   Bas salaire","9405-2255 QC Inc","Montreal, QC H1X 2Z4","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Québec,"   Bas salaire","9406-7584 Quebec inc.","Québec, QC G1X 4V9","7305-Surveillants du transport routier et du transport en commun",Corporation,1,1
Québec,"   Bas salaire","9408-7590Québec inc","Montreal, QC H1S 1K7","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Québec,"   Bas salaire","9408-9083 Québec inc","ADSTOCK, QC G0N 1S0","9431-Opérateurs de machines à scier dans les scieries",Inconnu,1,2
Québec,"   Bas salaire","94100112 Québec Inc.","Saint-Jean-sur-Richelieu, QC J3B 5B4","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,5
Québec,"   Bas salaire","9411-6092 Québec Inc.","Mirabel, QC J7J  2M",6611-Caissiers,Corporation,1,1
Québec,"   Bas salaire","9412-6661 inc. (Résidence Saint-Antoine)","Lévis, QC G6W 0M2","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Corporation,1,1
Québec,"   Bas salaire","9414-1793 Quebec Inc","Gatineau, QC J8M 1A7","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,2
Québec,"   Bas salaire","9419-1830 Quebec Inc.","Montreal, QC H1W 1R6",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9420-8782 Québec inc.","Québec, QC G1H 3L7","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,2
Québec,"   Bas salaire","9421-3915 Québec Inc.","St-Rémi, QC J0L 2L0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,1
Québec,"   Bas salaire","9423-6601 Québec inc.","Amos, QC J9T  1W",6322-Cuisiniers,Corporation,1,2
Québec,"   Bas salaire","9427-8264 Québec inc","Mirabel, QC J7J 2B7","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,8
Québec,"   Bas salaire","9430-5182 Québec inc","Montréal, QC H1N 1C1",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9432-5636 Quebec Inc","Laval, QC H7S 2N4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"   Bas salaire","9436-1615 Québec Inc","Sainte Julie, QC J3E 1W7",6322-Cuisiniers,Inconnu,1,2
Québec,"   Bas salaire","9442286 CANADA INC.","Montreal, QC H3B 3G1","6344-Bijoutiers, réparateurs de bijoux, horlogers-rhabilleurs et personnel assimilé",Inconnu,1,1
Québec,"   Bas salaire","9442-5576 Québec Inc (CM)","Montreal, QC H4N 1H2","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Québec,"   Bas salaire","9444-1722 Québec Inc","Québec, QC G1N 4R7",7272-Ébénistes,Inconnu,1,1
Québec,"   Bas salaire","9446-5416 Québec Inc.","Buckland, QC G0R 1G0","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,1,1
Québec,"   Bas salaire","Abattoir Agri-Bio inc.","SAINT-AGAPIT, QC G0S 1Z0","9462-Bouchers industriels, dépeceurs-découpeurs de viande, préparateurs de volaille et personnel assimilé",Coopérative,1,8
Québec,"   Bas salaire","Abattoir LG Hébert et Fils Ltée","Ste-Hélène-de-Bagot, QC J0H 1M0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,8
Québec,"   Bas salaire","ABATTOIR ST-GERMAIN INC.","Saint-Germain-de-Grantham, QC J0C 1K0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,1
Québec,"   Bas salaire","Achat Champlain inc","CHAMPLAIN, QC G0X 1C0",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","Acier Bouchard Inc.","Saint-Bruno-de-Montarville, QC J3V 6C2","1411-Employés de soutien de bureau généraux",Inconnu,1,1
Québec,"   Bas salaire","Acier Bouchard Inc.","Saint-Bruno-de-Montarville, QC J3V 6C2",7452-Manutentionnaires,Inconnu,1,3
Québec,"   Bas salaire","Acier Bouchard Québec Inc","St-Nicolas, QC G7A 0R2",7452-Manutentionnaires,Inconnu,1,2
Québec,"   Bas salaire","Acier Fastech Inc.","LAC-DROLET, QC G0Y 1C0","9612-Manoeuvres en métallurgie",Inconnu,1,3
Québec,"   Bas salaire","Acier Trimax inc.","Sainte-Marie, QC G6E 3T9","9612-Manoeuvres en métallurgie",Inconnu,1,4
Québec,"   Bas salaire","Agence de Placement Korpower Inc","Montréal, QC H4P 2S4","1223-Agents des ressources humaines et de recrutement",Inconnu,1,1
Québec,"   Bas salaire","Agrilait s.e.c.","St-Guillaume, QC J0C 1L0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Corporation,2,7
Québec,"   Bas salaire","Agrimetal Inc","Wicham, QC J0C 1S0","9619-Autres manoeuvres des services de transformation, de fabrication et d'utilité publique",Inconnu,1,1
Québec,"   Bas salaire","Agri-Service DMR inc","Mirabel, QC J7N 2C2","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,1
Québec,"   Bas salaire","ALCO IMPEX INC.","Lachine, QC H8T 1A1","1521-Expéditeurs et réceptionnaires",Inconnu,1,2
Québec,"   Bas salaire","Alessa Trattoria Inc.","Magog, QC J1X 2B2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,4
Québec,"   Bas salaire","Alimentation Sylvain Boyer Inc","La Sarre, QC J9Z 3G8","6421-Vendeurs - commerce de détail",Inconnu,1,9
Québec,"   Bas salaire","Aliments Asta inc.","St-Alexandre, QC G0L 2G0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,8,55
Québec,"   Bas salaire","Aliments Putters Inc.","Saint-Sophie, QC J5J 1R2","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,2
Québec,"   Bas salaire","Aliments Putters Inc.","Saint-Sophie, QC J5J 1R2","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,7
Québec,"   Bas salaire","Aliments Shanti Inc","Montreal, QC H4N 1G5",6322-Cuisiniers,Inconnu,1,2
Québec,"   Bas salaire","Alnordica Fabrication inc","St-Lambert-de-Lauzon, QC G0S 2W0","9416-Opérateurs de machines à travailler les métaux légers et lourds, et de machines de formage",Inconnu,1,2
Québec,"   Bas salaire","Alsco Canada Corporation","Québec, QC G1N 4J3","6741-Personnel de blanchisseries et d'établissements de nettoyage à sec et personnel assimilé",Corporation,1,7
Québec,"   Bas salaire","Ama Maintenance inc.","Québec, QC G3G 2N7","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,1
Québec,"   Bas salaire","Aménagement paysager Artifex Inc","LONGUEUIL, QC J4G 1T2","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Corporation,1,1
Québec,"   Bas salaire","Aménagement Paysager Uni-vert Inc.","Montréal, QC H4E 4P1","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,12
Québec,"   Bas salaire","Aménagements Marcotte inc.","Gatineau, QC J8T 6Z2","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,1
Québec,"   Bas salaire","Aménagements paysagers Belle Cour inc.","Terrebonne, QC J6V 1A6","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,2,6
Québec,"   Bas salaire","American Iron & Metal Company Inc.","Montreal, QC H1E 2S4","9612-Manoeuvres en métallurgie",Inconnu,4,6
Québec,"   Bas salaire","AMG Fibre de verre inc","St-Agapit, QC G0S 1Z0","9535-Assembleurs, finisseurs et contrôleurs de produits en plastique",Inconnu,1,2
Québec,"   Bas salaire","Angus Zone Inc.","SAINT-AGAPIT, QC G0S 1Z0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,3
Québec,"   Bas salaire","Armature Nationale Inc.","Rouyn-Noranda, QC J9X 7A4","9612-Manoeuvres en métallurgie",Inconnu,1,2
Québec,"   Bas salaire","Armoires de cuisine Milmonde Inc.","Notre-Dame-Des-Pins, QC G0M 1K0",7272-Ébénistes,Corporation,1,3
Québec,"   Bas salaire","ARMOIRES LUDEM INC.","Sainte-Sabine, QC J0J 2B0","9532-Monteurs et contrôleurs de meubles et d'accessoires",Corporation,1,1
Québec,"   Bas salaire","Art Pavé inc","Laval, QC H7P 5X1","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,2
Québec,"   Bas salaire","Artopex Inc.","Granby, QC J2J 1A7","6552-Autres préposés aux services d'information et aux services à la clientèle",Inconnu,1,2
Québec,"   Bas salaire","ARTOPEX-PLUS INC.","Laval, QC H7L 3M9","9532-Monteurs et contrôleurs de meubles et d'accessoires",Inconnu,1,2
Québec,"   Bas salaire","ARTOPEX-PLUS INC.","Laval, QC H7L 3M9","9619-Autres manoeuvres des services de transformation, de fabrication et d'utilité publique",Inconnu,1,1
Québec,"   Bas salaire","Auberge des aînés 2019 inc.","Sainte-Justine, QC G0R 1Y0","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,3
Québec,"   Bas salaire","Auberge Saint-Antoine Inc","Québec, QC G1K  4C",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","Auberge Saint-Antoine Inc","Québec, QC G1K  4C","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,5
Québec,"   Bas salaire","Aurel Harvey & Fils Inc.","Saint-Augustin-des-Desmaures, QC G3A 1W8","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,4
Québec,"   Bas salaire","Aurpal INC","Marieville, QC J3M 1E8","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,2,5
Québec,"   Bas salaire","AUTO TECH STEVE BOIVIN & FILS INC","quebec, QC G1V 1V1","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,1
Québec,"   Bas salaire","Aux Merveilleux de Fred - Montréal Inc.","Montréal, QC H2H 2C5",6332-Boulangers-pâtissiers,Inconnu,1,1
Québec,"   Bas salaire","Awada M.D. Inc.","Laval, QC H7L 0C9","6733-Concierges et surintendants d'immeubles",Corporation,1,1
Québec,"   Bas salaire","Barrette Structural inc - Fermes de toits et murs","Trois-Rivières, QC G8V 0A8","9437-Opérateurs de machines à travailler le bois",Inconnu,1,6
Québec,"   Bas salaire","Barrette Structural inc - Solives","Trois-Rivières, QC G8V 0A8","9437-Opérateurs de machines à travailler le bois",Inconnu,1,4
Québec,"   Bas salaire","Bayard Presse Canada Inc.","Montréal, QC H2H 2S2","6623-Autre personnel assimilé des ventes",Inconnu,1,1
Québec,"   Bas salaire","BB Immigration Inc.","Québec, QC G1X 2L7","1242-Adjoints administratifs juridiques",Corporation,1,1
Québec,"   Bas salaire","Beauce Carnaval inc","St-Georges, QC G5Y 3V6","6722-Opérateurs et préposés aux sports, aux loisirs et dans les parcs d'attractions",Inconnu,1,20
Québec,"   Bas salaire","Beaucèdre Québec inc","Lévis, QC G6Z 8K7","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,6
Québec,"   Bas salaire","Beaudry & Cadrin Inc.","Montréal, QC H1B 5R3",7452-Manutentionnaires,Corporation,2,16
Québec,"   Bas salaire","Beaulieu Canada ltée","Acton Vale, QC J0H 1A0","1431-Commis à la comptabilité et personnel assimilé",Inconnu,1,1
Québec,"   Bas salaire","Beau-site paysagiste inc","Laval, QC H7E 4P2","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,4
Québec,"   Bas salaire","Ben Deshaies Inc","Amos, QC J9T 2V5",7452-Manutentionnaires,Inconnu,1,1
Québec,"   Bas salaire","Bersaco inc.","Les Bergeronnes, QC G0T 1G0","9431-Opérateurs de machines à scier dans les scieries",Inconnu,1,1
Québec,"   Bas salaire","Bersaco inc.","Les Bergeronnes, QC G0T 1G0","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Inconnu,1,2
Québec,"   Bas salaire","Béton Estampé Mario Fréchette inc","victoriaville, QC G6R 0W5","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,3
Québec,"   Bas salaire","Biscuits Leclerc Ltée","Saint-Augustin-De-Desmaures, QC G3A 1T1","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,9
Québec,"   Bas salaire","BISTRO BAR L'ATELIER INC.","Québec, QC G1R 2K5",6322-Cuisiniers,Inconnu,3,3
Québec,"   Bas salaire","Bistro Calumet Inc","Bromont, QC J2L 3B2",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","Bleuet Nordic Inc.","Dolbeau-Mistassini, QC G8L 6B1","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Corporation,1,1
Québec,"   Bas salaire","Bleuets Mistassini ltée","Dolbeau-Mistassini, QC G8L 5M3","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,30
Québec,"   Bas salaire","BLVD-MTL inc.","Montréal, QC H2Y 2B6",1414-Réceptionnistes,Inconnu,1,1
Québec,"   Bas salaire","BOCCAM INC.","St Georges, QC G6A 1L6","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Inconnu,1,1
Québec,"   Bas salaire","Bois Cargault inc","St-Pamphile, QC G0R 3X0","9431-Opérateurs de machines à scier dans les scieries",Inconnu,1,2
Québec,"   Bas salaire","Bois d'ingénierie RÉSOLU-LP St-Prime S.E.C","Larouche, QC G0W 1Z0","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Corporation,1,5
Québec,"   Bas salaire","Boisclair et fils Inc","PIEDMONT, QC J0R 1K0","9619-Autres manoeuvres des services de transformation, de fabrication et d'utilité publique",Inconnu,1,4
Québec,"   Bas salaire","Boisdaction inc","Plessisville, QC G6L 2Y7",7272-Ébénistes,Inconnu,1,4
Québec,"   Bas salaire","Boiseries Raymond S.E.C","Montréal, QC H1E 2L6",7272-Ébénistes,"Entreprise à propriétaire unique",1,1
Québec,"   Bas salaire","Boiseries Raymond S.E.C","Montréal, QC H1E 2L6","9533-Monteurs et contrôleurs d'autres produits en bois","Entreprise à propriétaire unique",3,10
Québec,"   Bas salaire","Bonduelle Canada Inc.","St-Denis-sur-Richelieu, QC J0H 1K0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,40
Québec,"   Bas salaire","Bonduelle Inc.","Bedford, QC J0J 1A0",7452-Manutentionnaires,Inconnu,4,15
Québec,"   Bas salaire","Bonduelle Inc.","Bedford, QC J0J 1A0","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Inconnu,10,76
Québec,"   Bas salaire","Bonduelle Inc.","Bedford, QC J0J 1A0","9465-Échantillonneurs et trieurs dans la transformation des aliments, des boissons et des produits connexes",Inconnu,2,11
Québec,"   Bas salaire","Bonduelle Inc.","Bedford, QC J0J 1A0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,7,159
Québec,"   Bas salaire","Bouchees du chef Inc","quebec, QC G1S 4G4",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","Boucherie B. Poirier inc","St-Louis-de-Gonzague, QC J0S 1T0","9462-Bouchers industriels, dépeceurs-découpeurs de viande, préparateurs de volaille et personnel assimilé",Inconnu,1,2
Québec,"   Bas salaire","Boucherie Richard Morin inc","St-François-de-la-Rivière-du-Sud, QC G0R 3A0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,1
Québec,"   Bas salaire","Boulangerie Blouin inc.","Ste-Famille-I.-O., QC G0A 3P0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Corporation,1,4
Québec,"   Bas salaire","boulangerie l'O delice inc","Montreal, QC H3X 1V6",6332-Boulangers-pâtissiers,Inconnu,1,1
Québec,"   Bas salaire","Boulangerie Pâtisserie la Fleur de Sel Inc.","Montréal, QC H2E 1V7",6332-Boulangers-pâtissiers,Corporation,1,1
Québec,"   Bas salaire","Boulangerie-Pâtisserie Dumas Inc","Quebec, QC G1P 3X2","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,4
Québec,"   Bas salaire","Bridor Inc.","Boucherville, QC J4B 6H5","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,1
Québec,"   Bas salaire","BRS Express inc.","Ile-Perrot, QC J7V 5L7",6345-Tapissiers-garnisseurs,Inconnu,1,1
Québec,"   Bas salaire","Cabanes PDC-CDAC inc.","St-Benoit de Mirabel, QC J7N 2R9",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","Café Pierre Jean Jase","Sherbrooke, QC J1H 1E8",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","Canada Lixi Lexington Holding Inc.","Montréal, QC H4S 1C8","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,1
Québec,"   Bas salaire","Canadawide Fruit Wholesalers Inc","Montreal, QC H4N 1J5","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,5
Québec,"   Bas salaire","Canadel inc.","Louiseville, QC J5V 2L6","9534-Finisseurs et restaurateurs de meubles",Inconnu,1,1
Québec,"   Bas salaire","Capitaine Pouf Inc.","Saint-Jean-sur-Richelieu, QC J3B 6Y4",6322-Cuisiniers,Corporation,1,2
Québec,"   Bas salaire","Capol inc","St-Hubert, QC J3Z 1H1","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,2
Québec,"   Bas salaire","Carrier & Bégin inc.","Saint-Honoré-de-Shenley, QC G0M 1V0","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Inconnu,1,5
Québec,"   Bas salaire","Carrière Bernier Ltée","St-Jean-sur-Richelieu, QC J3B 6Z8","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Québec,"   Bas salaire","CARSTAR QUÉBEC OUEST-GARAGE MICHAUD ET LEJEUNE INC","Québec, QC G1P 4P5","7322-Débosseleurs et réparateurs de carrosserie",Inconnu,1,1
Québec,"   Bas salaire","Casse Croute Chez Micheline Inc.","St-Augustin de desmaures, QC G3A 0G2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,4
Québec,"   Bas salaire","CB3 Inc.","Saint-Bruno-de-Montarville, QC J3V 3T7","6311-Superviseurs des services alimentaires",Corporation,3,3
Québec,"   Bas salaire","CB3 Inc.","Saint-Bruno-de-Montarville, QC J3V 3T7","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,1
Québec,"   Bas salaire","CBCo Alliance Inc.","Lévis, QC G7A 3S8","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Corporation,1,5
Québec,"   Bas salaire","Cedhar Gestion inc","Berthierville, QC J0K 1A0","6311-Superviseurs des services alimentaires",Inconnu,2,5
Québec,"   Bas salaire","CÈDRES EN GROS INC.","Brossard, QC J4Z 3H8","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Corporation,1,4
Québec,"   Bas salaire","CENTRE DE MÉDECINE INTÉGRÉE ST-LAURENT","St-Laurent, QC H4R 1J9","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Québec,"   Bas salaire","Centre de Partage Communautaire Johannais","Saint-Jean-sur-Richelieu, QC J3B 6H4",7452-Manutentionnaires,Inconnu,1,1
Québec,"   Bas salaire","Centre de support médical et d'assistance sociale(CESUMAS)","Brossard, QC J4W 2R9","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,3
Québec,"   Bas salaire","Centre du camion Gamache inc.","Île-aux-Noix, QC J0J 1G0","7322-Débosseleurs et réparateurs de carrosserie",Inconnu,1,1
Québec,"   Bas salaire","Centre du Pneu Upton inc","UPTON, QC J0H 2E0","7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles",Inconnu,1,2
Québec,"   Bas salaire","Centre Intégré universitaire de santé et service sociaux de la Capitale-Nationale","Québec, QC G1C 3S2","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Québec,"   Bas salaire","Cercueils Concept inc","St-Édouard-de-Lotbinière, QC G0S 1Y0","9532-Monteurs et contrôleurs de meubles et d'accessoires",Inconnu,1,3
Québec,"   Bas salaire","CHALETS VILLAGE (G.E.) INC.","St-Ferréol-les-Neiges, QC G0A 3R0","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,1
Québec,"   Bas salaire","Chapiteau Montréal inc","St-Mathieu, QC J0L 2H0","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,6
Québec,"   Bas salaire","Charbon de bois feuille d'érable Inc.","Sainte-Christine-D'Auvergne, QC G0A 1A0","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Corporation,1,3
Québec,"   Bas salaire","Charcuterie la Bicoise inc","Rimouski, QC G0L 1B0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,2,3
Québec,"   Bas salaire","CHARLES SAMUELSEN INC.","Québec, QC G1N 3Y6","7511-Conducteurs de camions de transport",Inconnu,1,4
Québec,"   Bas salaire","Chrono Aviation Inc.","Québec, QC G2G 2T6","7534-Agents de piste dans le transport aérien",Inconnu,1,3
Québec,"   Bas salaire","CHSLD Côté-Jardin inc.","Québec, QC G1S 0A3","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires","Entreprise à propriétaire unique",1,1
Québec,"   Bas salaire","Claude et Marcel Martin Inc.","QUÉBEC, QC G2J 1A9",6322-Cuisiniers,"Entreprise à propriétaire unique",2,6
Québec,"   Bas salaire","Clermond Hamel Ltée","Saint-Ephrem, QC G0M 1R0","9431-Opérateurs de machines à scier dans les scieries",Inconnu,1,1
Québec,"   Bas salaire","Clôture provinciale inc","St-Augustin-de-Desmaures, QC G3A 2R1","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,5
Québec,"   Bas salaire","Clôtures Colbo inc","Lévis, QC G6Z 7E7","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,2
Québec,"   Bas salaire","Clotures et Rampes DB Inc.","St Hyacinthe, QC J2R 1K4","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,10
Québec,"   Bas salaire","Clôtures St-Martin Inc.","Laval, QC H7H 3A8","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,2
Québec,"   Bas salaire","Club de Golf de Plessisville (1990) inc.","PLESSISVILLE, QC G6L 2Y2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
